"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M48) Other sp~c1ap\"	"Other spondylopathies"	"N"	"FA "		"ICD10:M48"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M48) Other sp~c1ap\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Other spondylopathies"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M48) Other sp~c1ap"	
"4"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M48) Other sp~c1ap\(724)Other and~yv3u\"	"Other and unspecified disorders of back"	"N"	"LI "		"ICD9:724"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M48) Other sp~c1ap\(724)Other and~yv3u\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Other spondylopathies \ Other and unspecified disorders of back"	"@"	"2014-05-30 00:00:00"			"Integration_tool"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M48) Other sp~c1ap\"	"(724)Other and~yv3u"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"Spondylopathies in diseases classified elsewhere"	"N"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Spondylopathies in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"spondylopathy in diseases classified elsewhere"	"Y"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ spondylopathy in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"curvature of spine in diseases classified elsewhere"	"Y"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ curvature of spine in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"deformity of spine in diseases classified elsewhere"	"Y"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ deformity of spine in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"kyphosis in diseases classified elsewhere"	"Y"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ kyphosis in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"	"scoliosis in diseases classified elsewhere"	"Y"	"FA "		"ICD10:M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M49) Spondylo~m4l3\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ scoliosis in diseases classified elsewhere"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M49) Spondylo~m4l3"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\"	"Other dorsopathies (m50-m54)"	"N"	"FA "		"ICD10:M50-M54"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Other dorsopathies (m50-m54)"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M50-M54) Othe~83zp"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"	"Cervical disc disorders"	"N"	"FA "		"ICD10:M50"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Other dorsopathies (m50-m54) \ Cervical disc disorders"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\"	"(M50) Cervical~90sy"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"	"cervicothoracic disc disorders"	"Y"	"FA "		"ICD10:M50"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Other dorsopathies (m50-m54) \ cervicothoracic disc disorders"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\"	"(M50) Cervical~90sy"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"	"cervicothoracic disc disorders with cervicalgia"	"Y"	"FA "		"ICD10:M50"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\(M50) Cervical~90sy\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Other dorsopathies (m50-m54) \ cervicothoracic disc disorders with cervicalgia"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M50-M54) Othe~83zp\"	"(M50) Cervical~90sy"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M42) Spinal o~sqc8\"	"Spinal osteochondrosis"	"N"	"FA "		"ICD10:M42"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M42) Spinal o~sqc8\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Deforming dorsopathies (m40-m43) \ Spinal osteochondrosis"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\"	"(M42) Spinal o~sqc8"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M43) Other de~x2oi\"	"Other deforming dorsopathies"	"N"	"FA "		"ICD10:M43"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M43) Other de~x2oi\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Deforming dorsopathies (m40-m43) \ Other deforming dorsopathies"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\"	"(M43) Other de~x2oi"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"Spondylopathies (m45-m49)"	"N"	"FA "		"ICD10:M45-M49"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49)"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M45-M49) Spon~s9uv"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M45) Ankylosi~rruy\"	"Ankylosing spondylitis"	"N"	"FA "		"ICD10:M45"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M45) Ankylosi~rruy\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Ankylosing spondylitis"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M45) Ankylosi~rruy"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M45) Ankylosi~rruy\"	"Rheumatoid arthritis of spine"	"Y"	"FA "		"ICD10:M45"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M45) Ankylosi~rruy\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Rheumatoid arthritis of spine"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M45) Ankylosi~rruy"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\"	"Other inflammatory spondylopathies"	"N"	"FA "		"ICD10:M46"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Other inflammatory spondylopathies"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M46) Other in~x6cb"	
"4"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\(720)Ankylosin~k83c\"	"Ankylosing spondylitis and other inflammatory spondylopathies"	"N"	"LI "		"ICD9:720"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\(720)Ankylosin~k83c\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Other inflammatory spondylopathies \ Ankylosing spondylitis and other inflammatory spondylopathies"	"@"	"2014-05-30 00:00:00"			"Integration_tool"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\"	"(720)Ankylosin~k83c"	
"4"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\(720.8)Other i~0lcz\"	"Other inflammatory spondylopathies"	"N"	"LI "		"ICD9:720.8"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\(720.8)Other i~0lcz\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Other inflammatory spondylopathies \ Other inflammatory spondylopathies"	"@"	"2014-05-30 00:00:00"			"Integration_tool"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M46) Other in~x6cb\"	"(720.8)Other i~0lcz"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"	"Spondylosis"	"N"	"FA "		"ICD10:M47"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Spondylosis"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M47) Spondylosis"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"	"arthrosis or osteoarthritis of spine"	"Y"	"FA "		"ICD10:M47"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ arthrosis or osteoarthritis of spine"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M47) Spondylosis"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"	"degeneration of facet joints"	"Y"	"FA "		"ICD10:M47"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ degeneration of facet joints"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\"	"(M47) Spondylosis"	
"4"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\(721.9)Spondyl~kerk\"	"Spondylosis of unspecified site"	"N"	"LI "		"ICD9:721.9"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\(721.9)Spondyl~kerk\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Spondylopathies (m45-m49) \ Spondylosis \ Spondylosis of unspecified site"	"@"	"2014-05-30 00:00:00"			"Integration_tool"			"\Diagnoses\(M00-M99) Dise~6mvn\(M45-M49) Spon~s9uv\(M47) Spondylosis\"	"(721.9)Spondyl~kerk"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"	"Systemic connective tissue disorders (m30-m36)"	"N"	"FA "		"ICD10:M30-M36"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Systemic connective tissue disorders (m30-m36)"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M30-M36) Syst~csr9"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"	"autoimmune disease nos"	"Y"	"FA "		"ICD10:M30-M36"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ autoimmune disease nos"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M30-M36) Syst~csr9"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"	"collagen (vascular) disease nos"	"Y"	"FA "		"ICD10:M30-M36"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ collagen (vascular) disease nos"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M30-M36) Syst~csr9"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"	"systemic autoimmune disease"	"Y"	"FA "		"ICD10:M30-M36"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ systemic autoimmune disease"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M30-M36) Syst~csr9"	
"2"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"	"systemic collagen (vascular) disease"	"Y"	"FA "		"ICD10:M30-M36"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M30-M36) Syst~csr9\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ systemic collagen (vascular) disease"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\"	"(M30-M36) Syst~csr9"	
"3"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M41) Scoliosis\"	"Scoliosis"	"N"	"FA "		"ICD10:M41"		"concept_cd"	"concept_dimension"	"concept_path"	"T"	"LIKE"	"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\(M41) Scoliosis\"		"Diagnoses \ Diseases of the musculoskeletal system and connective tissue (m00-m99) \ Deforming dorsopathies (m40-m43) \ Scoliosis"	"@"	"2014-05-30 00:00:00"			"NCBO_46302"			"\Diagnoses\(M00-M99) Dise~6mvn\(M40-M43) Defo~l404\"	"(M41) Scoliosis"	
